sample_id,sample,pangolin_lineage,nextclade_clade,vadr_p/f,fastqc_raw_reads_1,fastqc_raw_reads_2,fastp_reads_passed,depth_after_trimming,1X_coverage_after_trimming,num_pos_100X,insert_size_after_trimming,ivar_num_variants_identified,bcftools_variants_identified,bedtools_num_failed_amplicons,samtools_num_failed_amplicons,num_N,num_degenerage,num_non-ambiguous,num_total,cleaner_version,aligner_version,trimmer_version,ivar_version,vadr_model,vadr_alerts,nextclade_qc.overallScore,nextclade_qc.overallStatus,pangolin_conflict,pangolin_ambiguity_score,pangolin_scorpio_call,pangolin_scorpio_support,pangolin_scorpio_conflict,pangolin_scorpio_notes,pangolin_version,pangolin_pangolin_version,pangolin_scorpio_version,pangolin_constellation_version,pangolin_is_designated,pangolin_qc_status,pangolin_qc_notes,pangolin_note,freyja_summarized,freyja_lineages,freyja_abundances,freyja_resid,freyja_coverage
V350082740_L01_15-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.8802982179583385)],C.4 B.1.1.1 C.14 B.1.177 B.1.177.72 B.1.478 B.1.177.17 C.13 C.27 B.1.177.77 B.1.1.98 B.1.177.75 C.23 B.1.76 B.1.1.86 B.1.1.133 B.1.277 C.26 B.1.524 B.1.203 B.1.177.25,0.39260085 0.26286781 0.12755207 0.06408940 0.00766828 0.00440239 0.00264504 0.00229281 0.00215419 0.00140713 0.00134048 0.00133115 0.00123687 0.00117758 0.00117246 0.00112291 0.00110570 0.00107638 0.00102858 0.00101899 0.00100714,11.942540215701248,99.91639634819249
V350082740_L04_61-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.6850646278882713)  ('Omicron'  0.14046083703224688)  ('Gamma'  0.036005670347285204)  ('BA.2* [Omicron (BA.2.X)]'  0.00666856880941628)  ('Lambda'  0.0035073889970162362)  ('Delta'  0.0016459484285978178)],miscBA2BA1PostSpike BA.3 B.1.177 B.1.1.45 B.1.143 B.1.1.529 P.1.12 B.1.1.28 B.1.1.12 P.1.7 B.1.177.20 B.1.1.180 B.1.1.37 C.13 B.1.1.359 C.37 B.1.1.133 B.1.1.169 B.1.1.197 B.1.1.71 B.1.177.17 B.1.195 B.1.177.72 B.1.1.463 B.1.1.315 B.1.1.208 B.1.76 B.1.1.92 B.1.1.438 B.1.532 B.1.1.185 B.1.1.166 B.1.199 B.1.177.65 B.1.1.249 XZ B.1.1.115 B.1.1.95 BA.2.8 B.1.585 B.1.1.228 B.1.1.416 B.1.1.57 B.1.1.296 C.14 B.1.1.83 B.1.1.187 B.1.1.136 B.1.1.58 B.1.234 B.1.1.175 B.1.1.395 B.1.1.320 B.1.1.59 B.1.1.338 B.1.1.207 B.1.1.168 B.1.1.122 B.1.1.130 B.1.1.507 B.1.177.10 B.1.1.98 B.1.97 B.1.177.75 P.1.7.1 B.1.177.63 P.1.16 B.1.1.217 BG.3 B.1.1.378 B.1.1.339 B.1.106 B.1.1.519 B.1.1.178 B.1.1.258 B.1.617.2 BG.1 B.1.1.39 B.1.1.3 B.1.1.137 W.2 B.1.201 B.1.1.383 B.1.177.43 B.1.1.434 BA.2.66 B.1.142 B.1.1.423 B.1.1.388 N.5 P.1.9 B.1.1.336 B.1.1.55 B.1.177.25 BA.2.10.3 B.1.177.83 B.59 B.1.1.380 B.1.1.29 B.1.579 B.1.1.408 B.1.1.371 B.1.177.5 M.3 B.1.1.123 B.1.1.134 B.1.1.221 B.1.173 B.1.1.467 B.1.1.147 B.1.215 P.1.14 B.1.1.86 B.1.1.421 BA.2.9.1 B.1.1.93 AV.1 B.1.77 B.1.70 B.1.550 B.1.1.402 B.1.1.109 B.1.1.425 B.1.1.361 B.1.177.7 B.1.1.190 B.1.1.485 B.1.474 B.1.137 B.1.1.251 B.1.1.198 B.1.1.121 XY B.1.1.254 B.1.1.155 N.7 V.2 B.1.1.298 B.1.1.413 B.1.1.244 B.1.1.448 B.1.1.203 B.1.1.192 B.1.1.144 BG.4 B.1.134 B.1.549 B.1.545 B.1.1.268 B.1.1.301 B.1.1.26 B.1.1.392 B.1.1.17 B.1.177.77 B.1.1.224 B.1.1.72 AS.1 B.1.1.44 B.1.181,0.19046949 0.09418704 0.08944300 0.07928322 0.06208824 0.03815700 0.02340901 0.01554834 0.00753296 0.00630207 0.00611759 0.00479616 0.00394283 0.00382583 0.00351911 0.00350739 0.00318979 0.00316081 0.00313480 0.00306279 0.00303214 0.00298656 0.00294262 0.00291829 0.00288779 0.00288739 0.00286757 0.00283554 0.00279232 0.00270179 0.00270124 0.00269542 0.00264340 0.00258207 0.00257000 0.00250209 0.00242747 0.00242718 0.00239742 0.00222883 0.00222717 0.00220994 0.00220507 0.00211119 0.00209714 0.00207254 0.00205198 0.00203943 0.00202190 0.00201207 0.00199867 0.00199402 0.00197433 0.00196657 0.00196464 0.00196030 0.00189036 0.00188732 0.00187512 0.00183374 0.00183121 0.00180785 0.00178998 0.00176367 0.00176315 0.00174520 0.00173085 0.00172434 0.00171906 0.00171556 0.00171063 0.00170068 0.00168445 0.00164813 0.00164813 0.00164595 0.00163520 0.00163365 0.00161917 0.00160668 0.00158688 0.00158520 0.00155763 0.00154875 0.00154261 0.00154110 0.00153421 0.00153072 0.00152905 0.00152672 0.00149851 0.00149079 0.00148368 0.00147929 0.00146580 0.00145215 0.00144710 0.00144092 0.00143937 0.00143010 0.00142928 0.00140460 0.00139694 0.00134710 0.00134499 0.00133511 0.00132861 0.00132275 0.00132100 0.00131839 0.00130463 0.00130208 0.00129618 0.00127986 0.00126425 0.00125913 0.00125628 0.00124825 0.00124533 0.00123801 0.00123485 0.00123104 0.00121939 0.00121895 0.00121826 0.00121633 0.00119546 0.00119190 0.00118758 0.00118554 0.00118203 0.00118092 0.00117172 0.00115928 0.00113830 0.00113784 0.00113772 0.00113636 0.00113599 0.00112132 0.00111451 0.00110351 0.00110314 0.00109489 0.00108873 0.00108507 0.00107124 0.00106695 0.00106572 0.00106392 0.00106383 0.00106317 0.00106195 0.00103645 0.00103377 0.00101858 0.00101755 0.00101626 0.00100806,15.18484899247042,99.89633147175869
V350082740_L04_103-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.5998568699460851)  ('Lambda'  0.19999999999907409)  ('Omicron'  0.1568629999467036)  ('BA.5* [Omicron (BA.5.X)]'  0.032739637993022416)  ('Delta'  0.008796428984760147)],B.6 C.37 XZ B.1.177 C.14 N.6 BA.1 B.20 BA.5 B.1.127 B.1.273 N.4 B.1.617.2 B.1.78 B.1.384,0.21153850 0.20000000 0.11638700 0.11594200 0.10526300 0.08000000 0.04047600 0.03846150 0.03273964 0.01369860 0.01369860 0.01090910 0.00879643 0.00862069 0.00172488,8.730002915654122,42.48737584857707
V350082740_L01_56-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.5612200207170456)  ('Other'  0.20712328476328215)  ('Gamma'  0.07247266277092368)  ('Omicron'  0.03475871082845928)  ('Lambda'  0.002382194231423364)  ('BA.5* [Omicron (BA.5.X)]'  0.001521060003754603)  ('A'  0.0012468808100618224)],BA.2.5 BA.2 miscBA2BA1PostSpike BA.2.23 P.1.7 B.1.1.529 BA.2.38 P.1.12 B.1.177.72 BA.2.7 B.1.70 XZ BA.2.11 BA.2.65 BA.2.9 BA.2.57 BA.2.9.1 BA.2.52 BA.2.59 P.1.10 B.1.177.17 B.1.187 BA.2.13.1 BA.2.51 C.37 P.1.16 BA.2.9.5 BA.2.29 BA.2.10.1 BA.2.8 BA.2.21 BA.2.34 BA.2.3.7 B.1.177.75 BA.2.24 BG.1 B.1.127 BA.2.31 BA.2.55 BA.2.43 XY BA.5.6.1 P.1.7.1 BA.2.25.1 BA.2.40.1 B.1.603 B.1.1.109 BA.2.33 BA.2.2.1 B.1.1.338 AA.8 BA.2.60 B.1.1.437 BA.2.68 B.1.1.396 AP.1 B.1.1.217 C.2.1 N.5 B.1.203 A.3 BA.2.46 BA.2.61 B.1.97 P.1.14 XL B.1.546 BA.2.64 BA.2.18 BA.2.79 XAA BA.2.28 BA.2.62 BA.2.41 B.1.177.33 B.1.106 B.1.177.26 BA.2.80 B.1.423 AM.3 BA.2.50 XAE BA.2.72 BA.2.66 B.1.579 BA.2.53 B.1.629 B.1.444 B.1.177.4 P.1.1,0.17140795 0.16516337 0.16312467 0.13297251 0.04748159 0.02480975 0.01924384 0.01625081 0.00422589 0.00349841 0.00328048 0.00327934 0.00322810 0.00311892 0.00302536 0.00297999 0.00288639 0.00284748 0.00284541 0.00278837 0.00261075 0.00246615 0.00246565 0.00244313 0.00238219 0.00222418 0.00218341 0.00218235 0.00211958 0.00208973 0.00191029 0.00190892 0.00189737 0.00171116 0.00167094 0.00166234 0.00165379 0.00160672 0.00157536 0.00157299 0.00153385 0.00152106 0.00151356 0.00150700 0.00150093 0.00149765 0.00145134 0.00144718 0.00143139 0.00139680 0.00139665 0.00137944 0.00135272 0.00133256 0.00127804 0.00127752 0.00127310 0.00126582 0.00125849 0.00124773 0.00124688 0.00123954 0.00123183 0.00122259 0.00121128 0.00120956 0.00120494 0.00120485 0.00120305 0.00119776 0.00119225 0.00119148 0.00117462 0.00116475 0.00115302 0.00114679 0.00113418 0.00113095 0.00112606 0.00109267 0.00108512 0.00107162 0.00107128 0.00105802 0.00104531 0.00102187 0.00101475 0.00100993 0.00100653 0.00100287,20.78755835248995,99.9632143932047
V350082740_L02_96-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Omicron'  0.9571198243858497)  ('BA.2* [Omicron (BA.2.X)]'  0.0032846974585163616)],BA.4.1 BA.4.1.1 BA.4.1.5 BA.4.1.3 BA.4.3 BA.2.2.1 BA.2.9.1 BA.2.60 BA.4.1.2,0.94963500 0.00199379 0.00178129 0.00139838 0.00127257 0.00114388 0.00109890 0.00104192 0.00103879,19.95415444215593,99.899675617831
V350082740_L01_95-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Omicron'  0.96279615005197)],BA.1.1.15 BA.1.1.16 B.1.1.529 BA.1.20 BA.1 BA.1.1.11 BA.1.10 BA.1.1.12 BA.1.3 BA.1.1.14 BA.1.5 BA.1.15.1 BA.1.16.2 BA.1.1.3 BA.1.17.1 BA.1.1.5 BA.1.1.17,0.55932036 0.20454494 0.13135446 0.02844655 0.02383359 0.00167638 0.00146224 0.00145599 0.00142045 0.00140598 0.00121880 0.00117786 0.00112537 0.00111058 0.00110865 0.00107246 0.00106149,16.126070167691026,100.0
V350082740_L02_39-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Lambda'  0.9725630516869095)],C.37,0.97256305,16.53036721530657,99.89298732568639
V350082740_L02_52-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.9294985147293581)  ('Omicron'  0.018002681668112287)  ('Other'  0.0010172100023454248)],BA.2.12.1 BA.2.23 BA.2.68 BA.2.57 B.1.1.529 XQ BA.2.31 BG.3 BA.2.9.1 BA.2.29 BA.2.66 BA.2.21 BA.2.67 BG.1 BA.2.8 BA.2.5 BA.2.50 BA.2.79 BA.2.2.1 BA.2.3.7,0.74262899 0.14295988 0.01429600 0.01324066 0.01143537 0.00291315 0.00284765 0.00253501 0.00227726 0.00180036 0.00167824 0.00139335 0.00125671 0.00111916 0.00106988 0.00102722 0.00101790 0.00101721 0.00100330 0.00100111,19.317023646691727,99.89298732568639
V350082740_L03_30-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Gamma'  0.8982901502818073)  ('Other'  0.009442877726731544)],P.1.15 P.1.12 B.1.177.72 B.1.177.17 B.1.177.75 P.1.14 P.1.16 B.1.524 B.1.630,0.87903987 0.01688482 0.00384532 0.00222372 0.00131111 0.00119778 0.00116768 0.00104253 0.00102020,15.647764437373569,99.9765909774939
V350082740_L04_98-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.6265340394680742)  ('Lambda'  0.1697619604754742)  ('Omicron'  0.16603207901884923)  ('A'  0.037036999999425446)],C.37 miscBA2BA1PostSpike B.19 XW BA.3 N.6 B.1.177 B.1.314 B.20 A.2.2 B.11 B.47 B B.1.177.83 B.1.137 B.1.1.296 B.1.384,0.16976196 0.16357104 0.14285700 0.08579404 0.08023804 0.06451610 0.06437500 0.05555560 0.04000000 0.03703700 0.03593023 0.01944367 0.01944367 0.01562500 0.00255265 0.00139665 0.00126743,9.162340432989144,35.8793432097114
V350082740_L03_56-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.5626565521154263)  ('Other'  0.21206144665071247)  ('Gamma'  0.06468348227247134)  ('Omicron'  0.03834524683410041)  ('Lambda'  0.004279472997500711)  ('BA.5* [Omicron (BA.5.X)]'  0.0011195100000726717)  ('Delta'  0.0011098800000595409)  ('A'  0.0010054299981166336)],BA.2 miscBA2BA1PostSpike BA.2.5 BA.2.23 P.1.7 B.1.1.529 BA.2.38 P.1.12 BA.2.9 BA.2.65 P.1.10 XZ BA.2.51 C.37 BA.2.59 BA.2.9.1 BA.2.11 B.1.177.72 BA.2.52 BA.2.46 BA.2.43 B.1.187 BA.2.16 BA.2.34 BA.2.8 BA.2.71 B.1.177.17 B.58 BA.2.63 BA.2.10.1 BA.2.29 BA.2.9.5 BA.2.7 B.1.603 BA.2.13.1 P.1.1 BA.2.22 BA.2.31 BA.2.40.1 BA.2.57 BA.2.33 P.1.16 BA.2.21 N.5 C.2.1 BA.2.50 BA.2.2.1 BG.1 BA.2.60 BA.2.24 BA.2.27 BA.2.53 P.1.7.1 AA.8 B.1.1.109 BA.2.72 XL BA.2.48 BA.2.61 B.1.579 BA.2.68 B.1.203 B.1.127 B.1.177.87 AP.1 BA.2.44 BA.2.64 B.1.393 AM.3 BA.2.28 BA.2.41 BF.1.1 B.1.1.224 XY B.1.177.25 B.1.524 BA.5.6.1 B.1.177.75 BA.2.12.2 AY.3.3 BA.2.25.1 B.1.550 BA.2.32 B.1.1.338 BA.2.42 BA.2.18 B.1.23 B.1.421 B.1.97 B.1.546 BA.2.79 B.1.128 C.37.1 B.1.404 B.1.637.1 B.1.1.251 BA.2.26 BA.2.2 A.3 B.1.177.33,0.16900655 0.16893847 0.14925457 0.13491705 0.03928105 0.02981081 0.02297352 0.01719026 0.00592814 0.00416557 0.00348451 0.00332159 0.00329966 0.00323967 0.00321129 0.00304348 0.00302429 0.00293180 0.00276934 0.00246078 0.00244369 0.00243365 0.00220372 0.00216743 0.00212629 0.00199889 0.00196737 0.00194517 0.00189859 0.00189247 0.00184767 0.00184185 0.00180549 0.00180376 0.00176608 0.00171797 0.00170657 0.00167164 0.00166497 0.00165221 0.00163852 0.00160138 0.00157354 0.00157180 0.00155526 0.00153607 0.00153069 0.00148747 0.00146832 0.00146002 0.00145892 0.00144236 0.00140832 0.00140276 0.00140125 0.00139299 0.00138326 0.00137779 0.00137329 0.00133376 0.00133221 0.00133077 0.00130791 0.00128901 0.00126759 0.00125381 0.00120692 0.00120588 0.00120242 0.00119748 0.00119600 0.00119024 0.00116923 0.00115188 0.00114209 0.00112898 0.00111951 0.00111736 0.00111094 0.00110988 0.00110791 0.00109437 0.00109125 0.00108755 0.00107316 0.00106976 0.00106796 0.00106716 0.00106667 0.00105866 0.00105666 0.00104476 0.00103980 0.00102612 0.00102403 0.00101937 0.00101151 0.00101129 0.00100543 0.00100184,20.87737156296661,100.0
V350082740_L03_28-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Lambda'  0.9704242489997293)  ('Other'  0.0010342999978934354)],C.37 B.1.128,0.97042425 0.00103430,15.330219865019828,100.0
V350082740_L03_100-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.5464786859880871)  ('Omicron'  0.1786798999977057)  ('Lambda'  0.16666699999998918)  ('Delta'  0.04761899999983732)  ('BA.2* [Omicron (BA.2.X)]'  0.0416666999999185)  ('BA.5* [Omicron (BA.5.X)]'  0.01745999899982653)],C.37 C.14 B.1.182 BA.3 B.1.177.17 B.1.383 BA.3.1 B.1.1.154 B.1.617.2 N.6 miscBA1BA2Pre4321 BA.2.9.5 B.1.13 miscBA2BA1PostSpike BA.5.2.1 BF.5 B.1.78 BA.4 B.1.1.529 B.1.137 B.1.1.296,0.16666700 0.10705714 0.10000000 0.09556390 0.06779660 0.06060610 0.05555500 0.05263160 0.04761900 0.04347830 0.04285700 0.04166670 0.03636360 0.01861490 0.01746000 0.01515150 0.01428570 0.00638540 0.00602410 0.00142349 0.00136426,9.126508090676232,35.23392301775741
V350082740_L03_15-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.8731118894271385)],C.4 B.1.1.1 C.14 B.1.177 B.1.177.72 B.1.478 B.1.195 B.1.177.77 C.13 C.27 B.1.201 B.1.177.17 C.26 B.1.1.98 B.1.76 W.2 B.1.199 B.1.393 B.1.1.312 B.1.177.75 B.1.177.43 B.1.177.33 B.1.277 AM.3 B.1.1.351 B.1.603,0.39246971 0.24629702 0.12552487 0.06674820 0.00725669 0.00529135 0.00288600 0.00217828 0.00203565 0.00192257 0.00180254 0.00164788 0.00149872 0.00140647 0.00139147 0.00134831 0.00133788 0.00131665 0.00119697 0.00111811 0.00111437 0.00111433 0.00110687 0.00107916 0.00101871 0.00100311,12.073180469233844,100.0
V350082740_L04_93-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Omicron'  0.9059596048834243)  ('Other'  0.012342365402665676)  ('BA.2* [Omicron (BA.2.X)]'  0.0019858799945841766)  ('Gamma'  0.0011301689897223522)],BA.4.1 BA.2.9.1 BA.4.1.3 B.1.97 B.1.1.338 B.1.524 B.1.177.75 B.1.444 B.1.177.72 BA.4.1.5 BA.4.1.1 P.1.7.1 V.2 B.1.203 B.1.627 B.1.128,0.90162656 0.00198588 0.00196493 0.00164846 0.00136612 0.00132223 0.00131833 0.00130582 0.00121822 0.00121029 0.00115782 0.00113017 0.00107066 0.00105660 0.00103501 0.00100092,17.018479559452466,99.899675617831
V350082740_L03_94-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.9358724480205931)  ('Omicron'  0.008307178934018139)],BA.2.56 BA.2 BA.2.23 BA.2.68 B.1.1.529 BA.2.52 BA.2.31 BA.2.9.5 BA.2.71 BA.2.46 BA.2.33 BA.2.9.1 BA.2.34 BA.2.53 BA.2.72 BA.2.13.1 BA.2.32 BA.2.11 XAA BA.2.29 BA.2.3.7 BA.2.10.1 BA.2.43 BA.2.2,0.56705252 0.20911930 0.10925531 0.02010490 0.00693108 0.00303030 0.00262123 0.00239234 0.00207612 0.00185271 0.00172414 0.00167001 0.00153218 0.00149925 0.00147330 0.00144893 0.00140429 0.00139276 0.00137610 0.00137221 0.00129955 0.00128645 0.00114976 0.00111489,15.695971004605825,99.9632143932047
V350082740_L02_82-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Omicron'  0.9156634310207623)  ('Lambda'  0.0163487999993999)  ('Other'  0.005906240206155617)],XAE B.1.1.529 C.37 B.1.128 C.2.1 C.37.1 B.1.188 B.58 B.1.575.1,0.86287710 0.05278633 0.01517454 0.00146789 0.00117682 0.00117426 0.00113693 0.00109047 0.00103413,20.46808573267102,99.89298732568639
V350082740_L02_48-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Gamma'  0.8623649631295207)  ('Other'  0.056294589957610816)],P.1.1 P.1 D.2 P.1.12 B.1.478 P.1.13 B.1.1.185 B.1.1.187 P.1.16 B.1.1.426 B.1.1.204 B.1.1.380 B.1.1.344 B.1.1.172 P.1.9 P.1.11 B.1.1.109,0.69229864 0.14871974 0.03586851 0.01116940 0.00899508 0.00651735 0.00233393 0.00197006 0.00154630 0.00133792 0.00125035 0.00124611 0.00117233 0.00109170 0.00106863 0.00104491 0.00102860,15.022613373027848,99.69902685349297
V350082740_L03_38-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Lambda'  0.9649203900012925)  ('Other'  0.0011497599944771738)],C.37 B.58,0.96492039 0.00114976,14.616409288533347,99.9966558539277
V350082740_L02_55-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.9333189054873989)],BA.2.56 BA.2 BA.2.23 BA.2.68 BA.2.31 BA.2.9.1 BA.2.52 BA.2.11 BA.2.61 BA.2.59 BA.2.71 BA.2.57 BA.2.21 BA.2.29 BA.2.9.5 BA.2.40 BA.2.13.1 BA.2.2.1 BA.2.10.1 BA.2.8 BA.2.53 BA.2.63 BA.2.43 BA.2.65 BA.2.33,0.40785127 0.27419609 0.20695244 0.00965240 0.00365783 0.00222504 0.00222318 0.00194376 0.00188956 0.00181648 0.00172393 0.00171969 0.00169691 0.00167405 0.00158713 0.00148976 0.00146313 0.00134493 0.00130967 0.00126955 0.00117608 0.00117573 0.00113952 0.00108792 0.00105286,19.2504154736053,99.899675617831
V350082740_L04_03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.8263136033367245)  ('Omicron'  0.11404586210060867)  ('BA.2* [Omicron (BA.2.X)]'  0.04749065200990868)  ('Delta'  0.002659570003208947)],C.14 B.1.1 B.1.1.529 B.1.1.368 B.1.177.48 miscBA2BA1PostSpike BA.2.23 D.2 B.1.177 B.1.1.12 C.26 miscBA1BA2Pre4321 B.1.1.381 B.1.1.59 B.1.1.175 B.1.1.249 B.1.177.75 B.1.1.118 B.1.1.218 B.1.1.178 N.4 B.1.1.359 B.1.1.154 B.1.1.315 AY.11 B.1.1.107 B.1.1.190 B.1.1.447 B.1.1.98 B.1.1.325 B.1.1.426 B.1.1.301 B.1.1.500 B.1.1.15 B.1.1.144 B.1.1.209 B.1.177.63 B.1.1.396 B.1.177.43 B.1.1.361 B.1.1.70 B.1.1.290 B.1.1.355 B.1.1.244 B.1.1.406,0.17563700 0.11652750 0.11404586 0.11181543 0.09622771 0.08394714 0.04749065 0.04347830 0.02718715 0.02500000 0.02469140 0.01803980 0.00925926 0.00847458 0.00814427 0.00694444 0.00680272 0.00636943 0.00606447 0.00408163 0.00361011 0.00343643 0.00334448 0.00315126 0.00265957 0.00265957 0.00236686 0.00236518 0.00227273 0.00213675 0.00207756 0.00182149 0.00182017 0.00181159 0.00156495 0.00156495 0.00150602 0.00149813 0.00145843 0.00135685 0.00121507 0.00119904 0.00119729 0.00111235 0.00107411,11.312084270391129,83.27926963849781
V350082740_L04_60-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.9343002738535168)  ('Omicron'  0.003585116992723681)  ('Other'  0.0010783299997538293)],BA.2.56 BA.2 BA.2.23 BA.2.68 BA.2.32 BA.2.52 BA.2.40 BA.2.9.1 BA.2.21 BA.2.29 BA.2.71 BA.2.11 BA.2.57 BA.2.9.5 BA.2.53 BA.2.59 BA.2.27 BA.2.7 BA.2.63 BA.2.46 BA.2.45 BA.2.60 BA.2.1 BA.2.31 BA.2.8 BA.2.2.1 XAA BA.2.13.1 BA.2.25 BA.2.50 XL BA.2.62 BA.2.41 BA.2.55 XAK BA.2.28 BA.2.54 BA.2.79 BA.2.10 BA.2.65 BA.2.33 BA.2.43 BA.2.5,0.39308035 0.25067809 0.22873392 0.00508407 0.00311143 0.00266858 0.00243161 0.00239488 0.00238194 0.00217340 0.00216947 0.00216250 0.00208171 0.00200906 0.00191728 0.00189676 0.00164464 0.00154705 0.00153884 0.00148711 0.00147138 0.00144940 0.00143709 0.00141297 0.00141224 0.00138822 0.00129650 0.00125018 0.00124492 0.00121554 0.00118780 0.00116822 0.00115870 0.00114249 0.00110082 0.00108412 0.00108271 0.00107833 0.00105390 0.00104198 0.00104103 0.00103162 0.00102087,19.787371948319212,100.0
V350082740_L02_86-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('BA.2* [Omicron (BA.2.X)]'  0.9420724992500424)  ('Omicron'  0.008154115467707128)  ('Lambda'  0.001502629980413928)  ('Other'  0.0010428210696213833)],BA.2.12.1 BA.2.23 BA.2.57 BA.2.68 BA.2.31 BA.2.27 BA.2.66 BA.2.24 BA.2.29 BA.2.67 XQ BG.1 BA.2.21 XAK BA.2.9.1 BA.2.28 BA.2.2.1 BG.3 C.37 BA.2.41 BA.2.33 BA.2.1 BA.2.12.2 miscBA1BA2Post17k,0.74837588 0.11277304 0.02236277 0.01969060 0.00992908 0.00488400 0.00377358 0.00336700 0.00305266 0.00249066 0.00244658 0.00244379 0.00196232 0.00176056 0.00166945 0.00162009 0.00160471 0.00150319 0.00150263 0.00129870 0.00108976 0.00108108 0.00104712 0.00104282,16.17029497246412,99.86289001103569
V350082740_L04_44-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Gamma'  0.8747307487874765)  ('Other'  0.05850415897819293)],P.1.1 P.1 B.1.177 P.1.12 B.1.478 B.1.177.72 B.1.187 B.1.177.17 B.1.177.2 B.1.177.75 P.1.13 B.1.177.4 P.1.10 B.1.70 P.1.15 B.1.254 P.1.14,0.66213977 0.19356871 0.02588921 0.01433917 0.01240030 0.00738462 0.00395045 0.00238149 0.00148822 0.00142061 0.00137081 0.00136563 0.00117250 0.00113830 0.00109951 0.00108533 0.00104029,17.464201597801274,99.86623415710798
V350082740_L04_11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[('Other'  0.8861933281806197)],C.26 B.1.1.1 B.1.177 B.1.177.72 B.1.478 B.1.274 B.1.195 B.1.177.2 B.1.8 C.13 B.1.177.17 B.1.199 B.1.201 B.1.177.75 B.1.181 B.1.187 AA.8 D.2 B.1.524 B.1.483 B.1.76 B.1.2 B.1.128 B.1.177.33,0.51520800 0.27506912 0.05993189 0.00398950 0.00298071 0.00256845 0.00242101 0.00230404 0.00221447 0.00209795 0.00169935 0.00142827 0.00142605 0.00140331 0.00134925 0.00129882 0.00123467 0.00117133 0.00113071 0.00111772 0.00106120 0.00105385 0.00103151 0.00100215,10.02872431852608,100.0
